   0.01884   0.00706 247.69907   8.93995   8.30786   7.72548   8.65802   8.94021
   0.01905   0.00718 261.76840   9.45337   8.82368   8.24345   9.17284   9.45364
   0.01925   0.00729 275.52890   9.95551   9.32817   8.75005   9.67635   9.95579
   0.01945   0.00741 289.49741  10.47536   9.85023   9.27411  10.19748  10.47564
   0.01964   0.00752 302.66141  10.96539  10.34235   9.76811  10.68872  10.96569
   0.01983   0.00763 316.35028  11.48057  10.85961  10.28727  11.20511  11.48087
   0.01396   0.00405  -4.93507   0.60743   0.00000   0.00000   0.30696   0.60744
   0.01422   0.00419  -4.12125   0.61583   0.00000   0.00000   0.31808   0.61585
   0.01462   0.00440  -2.47400   0.64378   0.00177   0.00000   0.34989   0.64381
   0.01490   0.00455  -0.94704   0.67643   0.01941   0.00000   0.38522   0.67647
   0.01520   0.00472   0.95671   0.72256   0.07247   0.00000   0.43405   0.72261
   0.01546   0.00486   2.89974   0.77235   0.12651   0.00000   0.48610   0.77241
   0.01570   0.00499   4.98319   0.82731   0.18477   0.00000   0.54317   0.82738
   0.01597   0.00514   7.43020   0.89334   0.25474   0.00000   0.61139   0.89342
   0.01620   0.00527   9.93494   0.96297   0.32757   0.00000   0.68286   0.96306
   0.01642   0.00539  12.48160   1.03445   0.40209   0.00000   0.75608   1.03454
   0.01660   0.00549  14.68874   1.09722   0.46725   0.00000   0.82022   1.09733
   0.01697   0.00571  19.74653   1.24599   0.62096   0.04927   0.97180   1.24611
   0.01730   0.00590  24.45767   1.39107   0.77016   0.18003   1.11922   1.39120
   0.01766   0.00611  30.18275   1.57146   0.95502   0.37719   1.30213   1.57160
   0.01805   0.00633  36.76011   1.78037   1.16847   0.59322   1.51359   1.78052
   0.01840   0.00653  43.21044   1.98705   1.37917   0.80821   1.72253   1.98722
   0.01875   0.00674  50.24949   2.21496   1.61104   1.04385   1.95265   2.21514
   0.01905   0.00692  56.60436   2.42318   1.82247   1.25844   2.16266   2.42337
   0.01941   0.00713  64.65319   2.68906   2.09217   1.53191   2.43067   2.68927
   0.01973   0.00732  72.08709   2.93662   2.34305   1.78606   2.68007   2.93685
   0.02003   0.00750  79.45093   3.18527   2.59467   2.04064   2.93036   3.18551
   0.02040   0.00773  89.13118   3.51511   2.92821   2.37789   3.26224   3.51536
   0.02076   0.00794  98.59595   3.84080   3.25732   2.71041   3.58981   3.84107
   0.02110   0.00814 107.98747   4.16846   3.58812   3.04438   3.91919   4.16875
   0.02144   0.00835 117.73658   4.51254   3.93528   3.39465   4.26496   4.51284
   0.02177   0.00855 127.44390   4.85743   4.28314   3.74552   4.61146   4.85775
   0.02209   0.00875 137.23032   5.21154   4.64001   4.10520   4.96707   5.21186
   0.02239   0.00893 146.48984   5.54811   4.97915   4.44696   5.30504   5.54845
   0.02270   0.00912 156.22208   5.90719   5.34077   4.81119   5.66549   5.90754
   0.02300   0.00930 165.89476   6.26646   5.70251   5.17547   6.02610   6.26683
   0.02329   0.00948 175.42691   6.62536   6.06373   5.53908   6.38625   6.62575
   0.02357   0.00965 184.48465   6.96805   6.40859   5.88617   6.73010   6.96845
   0.02385   0.00982 193.99712   7.33383   6.77652   6.25635   7.09704   7.33424
   0.02412   0.00999 203.30074   7.69158   7.13638   6.61839   7.45592   7.69200
   0.02439   0.01016 212.63078   8.05813   7.50492   6.98901   7.82353   8.05856
   0.02464   0.01032 221.42203   8.40360   7.85227   7.33831   8.17001   8.40405
   0.02490   0.01048 230.50441   8.76480   8.21534   7.70334   8.53220   8.76526
   0.01566   0.00479  -3.94293   0.55467   0.00000   0.00000   0.28298   0.55469
   0.01597   0.00497  -3.11229   0.56647   0.00000   0.00000   0.29722   0.56650
   0.01644   0.00523  -1.48642   0.59777   0.00177   0.00000   0.33198   0.59782
   0.01678   0.00543  -0.01678   0.63146   0.01942   0.00000   0.36807   0.63152
   0.01714   0.00564   1.77998   0.67719   0.07187   0.00000   0.41621   0.67727
   0.01745   0.00582   3.58938   0.72534   0.12405   0.00000   0.46638   0.72542
   0.01774   0.00599   5.51204   0.77771   0.17949   0.00000   0.52064   0.77781
   0.01806   0.00618   7.75179   0.83988   0.24537   0.00000   0.58476   0.83999
   0.01834   0.00634  10.01587   0.90438   0.31287   0.00000   0.65091   0.90450
   0.01860   0.00650  12.30682   0.97021   0.38156   0.00000   0.71830   0.97034
   0.01881   0.00663  14.27866   1.02756   0.44115   0.00000   0.77687   1.02770
   0.01927   0.00690  18.76106   1.16234   0.58056   0.04447   0.91416   1.16250
   0.01966   0.00713  22.89330   1.29250   0.71459   0.16212   1.04641   1.29267
   0.02010   0.00740  27.87133   1.45299   0.87929   0.33847   1.20916   1.45318
   0.02056   0.00768  33.54305   1.63733   1.06789   0.52989   1.39580   1.63755
   0.02098   0.00794  39.06442   1.81844   1.25277   0.71907   1.57892   1.81868
   0.02141   0.00820  45.04597   2.01679   1.45484   0.92497   1.77925   2.01705
   0.02177   0.00842  50.40329   2.19670   1.63775   1.11109   1.96075   2.19697
   0.02220   0.00869  57.15477   2.42539   1.87003   1.34717   2.19134   2.42568
   0.02259   0.00893  63.36022   2.63740   2.08514   1.56558   2.40499   2.63770
   0.02295   0.00915  69.45989   2.84889   2.29942   1.78285   2.61795   2.84921
   0.02341   0.00943  77.44098   3.12829   2.58230   2.06946   2.89918   3.12863
   0.02384   0.00970  85.20564   3.40298   2.86020   2.35080   3.17555   3.40334
   0.02424   0.00995  92.85904   3.67776   3.13792   2.63170   3.45186   3.67814
   0.02466   0.01021 100.76299   3.96501   3.42807   2.92498   3.74062   3.96542
   0.02506   0.01046 108.60945   4.25221   3.71805   3.21799   4.02927   4.25264
   0.02544   0.01071 116.45867   4.54515   4.01357   3.51634   4.32355   4.54559
   0.02581   0.01093 123.87177   4.82314   4.29398   3.79937   4.60279   4.82360
   0.02618   0.01117 131.61644   5.11822   4.59144   4.09944   4.89909   5.11870
   0.02654   0.01140 139.29413   5.41282   4.88835   4.39889   5.19488   5.41331
   0.02689   0.01162 146.82059   5.70582   5.18353   4.69646   5.48900   5.70633
   0.02722   0.01182 153.95988   5.98516   5.46491   4.98007   5.76939   5.98570
   0.02756   0.01204 161.41269   6.28184   5.76361   5.28102   6.06710   6.28239
   0.02789   0.01225 168.70189   6.57201   6.05576   5.57535   6.35828   6.57258
   0.02822   0.01245 175.95615   6.86744   6.35305   5.87471   6.65466   6.86802
   0.02852   0.01265 182.79079   7.14585   6.63322   6.15684   6.93397   7.14645
   0.02883   0.01284 189.82312   7.43595   6.92508   6.45064   7.22496   7.43656
   0.01703   0.00545  -3.31239   0.52012   0.00000   0.00000   0.26712   0.52015
   0.01739   0.00566  -2.47669   0.53388   0.00000   0.00000   0.28313   0.53392
   0.01793   0.00598  -0.87528   0.56694   0.00176   0.00000   0.31938   0.56700
   0.01831   0.00621   0.54843   0.60096   0.01927   0.00000   0.35561   0.60104
   0.01872   0.00646   2.26617   0.64605   0.07091   0.00000   0.40294   0.64615
   0.01908   0.00667   3.98003   0.69278   0.12151   0.00000   0.45153   0.69289
